customer_id,customer_name,total_revenue,profit_margin,purchase_frequency
1551531,Lorraine Johnson,6,6,2
324582,Raymond Crawford,6,6,3
1337807,Antonina Horvath,6,6,3
353597,James Fraise,6,6,1
916866,Peter Todd,6,6,3
1179986,Lydia Brookes,6,6,3
1798993,Allen Busse,6,6,1
559829,Susanne Gottlieb,6,6,4
1682730,Thelma Hill,6,6,1
1469379,Charles Bassham,6,6,3
1552741,Sheila Heard,6,6,3
760816,Ermenegilda Endrizzi,6,6,3
1479015,Mariann Young,6,6,2
1482078,Gracie Choate,6,6,3
680268,Mercer Narcisse,6,6,2
1687668,Rosalind Rivera,6,6,1
201728,Janet Bowling,6,6,2
1099301,Noah Allan,6,6,3
2015228,Ursula Bumgarner,6,6,3
1089406,Jamie Hammond,6,6,2
1888531,Melvin Fitzgerald,6,6,2
983816,Eloise Arnold,6,6,3
957677,Aidan Bartlett,6,6,3
1338761,Mary Hennig,6,6,2
505458,Klaus Walter,6,6,3
579293,Sabine Kortig,6,6,2
647665,Garland Mazuret,6,6,3
294871,Rachel Fredette,6,6,3
766542,Immacolata Endrizzi,6,6,1
1377152,Nancy Aldana,6,6,2
1218187,Melissa Young,6,6,2
577280,Maximilian Gerste,6,6,2
1161124,Sebastian Black,6,6,2
1679869,Frank Midkiff,6,6,2
1939127,Karin Bohm,6,6,1
1450245,William Jordan,6,6,3
1974863,Orville Dodier,6,6,2
415347,Kerstin Holtzmann,6,6,2
2089262,Jindrich Kopecek,6,6,1
941706,Joel Townsend,6,6,2
254795,Virginia Lawson,6,6,3
113635,Zara Annear,6,6,3
940086,Edward Sanderson,6,6,4
934781,Abigail Savage,6,6,6
243036,Denese McDaniel,6,6,2
541324,Uwe Rothstein,6,6,3
1412593,Melinda Thurman,6,6,3
202626,Chet Hurley,6,6,2
1958662,�gatha Cavalcanti,6,6,2
316566,Darren Gossett,6,6,1
1285539,Carmen Gustafson,6,6,1
568959,Tom Schroder,6,6,3
1735123,Richard Fajardo,6,6,1
429686,Kevin Moench,6,6,4
2068960,Steffen Foerster,6,6,1
290147,Emma Yoder,6,6,4
1726826,Christine Ottinger,6,6,1
1449949,Yolanda Lang,6,6,4
274967,Tammi Crimmins,6,6,4
1122433,Millie Mason,6,6,1
2073192,Fayette Guernon,6,6,3
1835239,Wilfredo Jones,6,6,3
1725975,Samuel Schreiner,6,6,2
871773,Josje Pool,6,6,3
1486871,Brandon Bracey,6,6,4
151589,Cooper Granville,5,5,2
72194,Imogen Grills,5,5,2
740612,Dionisio Lettiere,5,5,2
1148016,Spencer Preston,5,5,3
1704575,William Jimison,5,5,1
470757,Mike Ebersbach,5,5,2
1606420,Kevin Schultz,5,5,1
498323,Katharina Reiniger,5,5,2
520991,Antje Koehler,5,5,3
1781002,John Howell,5,5,3
828017,Dingeman Slootjes,5,5,1
315725,Paula McMichael,5,5,1
208195,Jill Schwan,5,5,2
1292236,Keith Grace,5,5,2
537045,J�rg Wirth,5,5,1
780607,Pia Pinto,5,5,2
1002456,Robert Gardiner,5,5,2
398523,Raymond Miller,5,5,2
220902,Archie Wilson,5,5,2
872602,Aleksandra Nobbe,5,5,2
1748682,Bernard Sutphin,5,5,2
1003586,Taylor Flynn,5,5,2
437318,Luca Nacht,5,5,2
509827,J�rgen Mahler,5,5,3
1976945,Tha�s Ferreira,5,5,2
1417781,Susan Headrick,5,5,3
1587485,Florence Jack,5,5,1
85861,Zara Tozer,5,5,2
1958679,Charles Brantley,5,5,1
1001228,Victoria Waters,5,5,2
1314363,Rose Wilson,5,5,2
908424,Lara Law,5,5,3
2006166,Viljar Eide,5,5,2
744822,Maurizia Udinese,5,5,2
1058914,Sam Jennings,5,5,2
313652,Gregory Morris,5,5,2
1229784,Mary Padilla,5,5,3
499126,Wolfgang Eisenberg,5,5,3
1509250,Charisse Davidson,5,5,2
1292543,Kathryn Rast,5,5,3
52536,Jamie Kavanagh,5,5,2
1159429,Toby Burton,5,5,3
1907810,Indiana Morrison,5,5,2
1924622,Marisa Oliveira,5,5,2
1528345,Randall Collins,5,5,3
1250867,Bettie Vizcarrondo,5,5,2
1273533,Jose Thomas,5,5,3
637976,Luc Dubois,5,5,2
845119,Marija Treurniet,5,5,2
1871472,Enrique Clay,5,5,3
877023,Raman Snels,5,5,2
1369647,Deborah Jimenez,5,5,3
1226315,William Self,5,5,2
1337730,Laura Henry,5,5,1
351623,Charlene Posey,5,5,2
209529,Darrell Lazo,5,5,4
276906,Jon Oliver,5,5,3
901225,Demi Lowe,5,5,1
216812,Beau Christie,5,5,2
1581375,Tom Burns,5,5,2
1710657,Lawrence Thomas,5,5,4
267691,Michael Wilson,5,5,1
1305648,Albert Brock,5,5,2
1058061,Summer Patel,5,5,1
1748309,Donald Celentano,5,5,1
1608686,Patrick Dobson,5,5,2
1604181,Robert Martinez,5,5,3
644237,Arber Simard,5,5,2
1466682,Judith Smith,5,5,1
1756921,Sarah Luckett,5,5,2
1421952,Elvira Hahn,5,5,1
227116,Steven Meier,5,5,4
243332,Cory Potter,5,5,3
2055521,Anna Fransson,5,5,2
1715693,Nick Moynihan,5,5,3
91218,Erin Heidenreich,5,5,1
1302636,Emerson Hathaway,5,5,1
391761,Regina Meyer,5,5,5
822698,Jacobine van Lambalgen,5,5,3
935754,Oscar Pickering,5,5,2
1874501,Lawrence Marquez,5,5,4
56791,Charlie Kenyon,5,5,2
1671692,Ruth Jewell,5,5,3
978496,Isabel Sykes,5,5,3
1292130,Louis Krause,5,5,1
687324,No�l Sylvain,5,5,2
1280672,Carl Ortega,5,5,2
750228,Alfonsino Dellucci,5,5,2
172387,Alice Rasp,5,5,2
503789,Manuela Zimmermann,5,5,1
462142,Peter Konig,5,5,3
1668545,Narcisa Gibson,5,5,4
873119,Herwin Schoolderman,5,5,1
1929193,Jake Gough,5,5,2
1633676,Sandi Simpson,5,5,1
873909,Nusret van Zeijl,5,5,2
2066255,Dwayne Vanwyk,5,5,2
1999750,Nata�a Kovacic,5,5,3
174819,Daniel Nisbet,5,5,3
574956,Paul Keller,5,5,2
368584,Grace Dodds,5,5,3
278787,Nancy Mendoza,5,5,3
786238,Elga Cremonesi,5,5,2
1339651,Verna Mendez,5,5,5
1702195,Randall Bolden,5,5,2
352933,Eleanor Lane,5,5,1
2052994,Rachel Sunderland,5,5,2
2021158,Jan M�lek,5,5,3
1367691,Jessica Summers,5,5,3
1849364,Lester Moffett,5,5,2
1887449,Charles Le,5,5,1
2074070,Filip S�derberg,5,5,2
1791133,Jayme Exley,5,5,2
249320,Sarah Hall,5,5,3
168089,Maddison Sissons,5,5,3
1108421,Caitlin Franklin,5,5,1
1506352,Charlotte Busse,5,5,1
1761007,Irene Pitts,5,5,2
1012250,Isabel Pratt,5,5,1
656637,Emmeline Garnier,5,5,2
677564,Maslin Villeneuve,5,5,2
131067,Kiara Melrose,5,5,3
1628618,Mark Thomas,5,5,3
678808,Fifine Leblanc,5,5,2
2029697,Timmy Ivarsson,5,5,3
627006,Merle B�lair,5,5,1
1546902,Paul Harvey,5,5,1
810775,Fadime Ivens,5,5,2
829929,Marlotte Lintsen,5,5,2
42840,Savannah Lansell,5,5,2
116824,Ella Mort,5,5,2
717147,Tabita  Siciliano,5,5,4
346994,John Crawford,5,5,3
1146054,Eva Burgess,5,5,2
724641,Debora Angelo,5,5,2
1792947,Jean Davis,5,5,2
1433389,Adrian Watson,5,5,3
1307834,Rita Mulligan,5,5,2
1732661,Kenneth Cottrell,5,5,3
784640,Andrea Pisani,5,5,3
1523267,Lorena Thomas,5,5,2
1541279,Wendy Jarrell,5,5,4
1207133,Helen Hunter,5,5,1
1414914,Mark Green,5,5,2
839949,Monir Benard,5,5,1
639966,Thibaut Dagenais,5,5,2
121324,Andrew Genders,5,5,1
1766951,Nicholas Boudreau,5,5,2
1491708,Renate Hendershot,5,5,3
1389310,Neal Bancroft,5,5,3
709983,Lina Pirozzi,5,5,3
1587288,Ronald Rodriguez,5,5,3
833851,Yannik Valster,5,5,1
352850,Michael Payne,5,5,2
229939,Kathleen Curtis,5,5,3
1252384,Brian Whitman,5,5,3
1912287,Skye Croft,5,5,3
1277798,Christopher Freeman,5,5,2
219411,Jeffery Hale,5,5,2
1291365,Eddie Hardin,5,5,2
1131576,Logan Owens,5,5,4
334760,Richard Martinez,5,5,1
1019936,Finlay Pickering,5,5,3
1031377,Kai Chamberlain,5,5,2
1323956,Ruben White,5,5,3
1754919,Kimberly Banks,5,5,1
1058093,Abigail Henry,5,5,1
312359,Tara Garcia,5,5,1
951318,Max Fox,5,5,1
2004576,Kaja Dudek,5,5,3
1389309,Mark Revels,5,5,3
1235846,Rossie Gaona,5,5,3
1256029,Olen Fenderson,5,5,3
815708,Berthe den Hartog,5,5,4
875555,Radwan van Ewijk,5,5,2
1336484,Derek Cram,5,5,2
2009720,Harcourt Panetier,5,5,3
76979,Alice Maccallum,5,5,1
540791,Frank Scherer,5,5,3
432061,Sabine Duerr,5,5,2
2064706,Mia Johannessen,5,5,2
1306768,Steven Ma,5,5,3
1660620,Rachel Flynn,5,5,2
1058292,Olivia Sharpe,5,5,3
1453868,Carolyn Galindo,5,5,3
233477,Martha Hamilton,5,5,2
1375025,Shanel Brunelle,5,5,1
270320,Wayne Meli,5,5,2
2045289,Rudi Sinclair,5,5,2
519726,Marie Freitag,5,5,1
960742,Daniel Gallagher,5,5,4
1076623,Nathan Hope,5,5,2
85804,Thomas Grant,5,5,2
248178,Mary Alvarez,5,5,3
272681,James Head,5,5,3
437497,Johanna Naumann,5,5,2
909379,Joel Sykes,5,5,3
552019,Juliane Waechter,5,5,3
2025509,Christopher Josephson,5,5,3
276895,Andrea Weiland,5,5,3
1083945,Noah Price,5,5,3
1616811,Kimberly Wilkinson,5,5,2
903932,Tom Morris,5,5,1
1159180,Owen Charlton,5,5,4
1702861,Darrin Cain,5,5,2
466309,Luca Furst,5,5,3
1742261,Maxine Inniss,5,5,3
1621752,Gary McKinney,5,5,4
468124,Klaudia Eberhart,5,5,1
1141428,Lily Russell,5,5,2
2078790,William Nelson,5,5,2
1281684,Doris Thomas,5,5,3
1071445,Danielle Goodwin,5,5,3
278979,Angela Turner,5,5,1
220411,Florence Goldstein,5,5,3
213157,Thomas Knox,5,5,2
494519,Monika Mauer,5,5,3
1440084,Joshua Hargreaves,5,5,4
1567719,Ronda Bowser,5,5,3
1967496,Tyyne Muukkonen,5,5,2
327942,Ann Neely,5,5,3
2070430,Christoffer Forsberg,5,5,2
1119720,Zara Holden,5,5,2
1109864,Alfie Vaughan,5,5,1
1879578,Julia Barnes,5,5,3
464491,Stephanie Eisenhower,5,5,1
1000050,Jennifer Graham,5,5,4
2065362,Tindra Bergstr�m,5,5,3
1365286,Gene Lipscomb,5,5,3
982914,Lewis Jarvis,5,5,2
780834,Egidio Udinesi,5,5,2
1575066,Russell Smith,5,5,2
358604,Lawrence Bothwell,5,5,1
437422,Katrin Meyer,5,5,2
1618288,Tina Lord,5,5,3
864691,El Heemstra,5,5,3
771291,Indro Cattaneo,5,5,3
568333,J�rgen Amsel,5,5,3
1049670,Reece Franklin,5,5,3
108022,Bailey Backhouse,5,5,2
317971,Roy Klar,5,5,2
310143,Glenn Cisneros,5,5,2
2038328,Sigrid Aasheim,5,5,1
39268,Madeleine Marx,5,5,1
1158399,Oscar Kent,5,5,1
358749,Mary Howe,5,5,4
70598,Gemma Swanson,5,5,2
752396,Adolfa Pisani,5,5,3
1310047,Helen Nguyen,5,5,3
1314915,James Roberts,5,5,3
1163802,Nicholas Clarke,5,5,1
138464,Caitlyn Salter,5,5,2
1395823,Shannon Fuller,5,5,1
1214063,Joyce Felten,5,5,3
297674,Fred Jenkins,5,5,1
1777562,Douglas Brouillard,5,5,2
1356871,Mark Upchurch,5,5,2
1547483,Jesse Bryan,5,5,2
35703,Rory Cotton,5,5,3
1513290,Theresa Maguire,5,5,2
7783,Charli Gullett,5,5,1
899140,Nathan Dragt,5,5,2
889542,S�heda Zwijnenberg,5,5,4
1498031,Wm Ferguson,5,5,4
1986674,Morten Jepsen,5,5,2
397267,Karen Barrett,5,5,3
329620,Robert Green,5,5,4
1314582,Leatrice Murphy,5,5,2
1916541,Victorine Artois,5,5,2
362479,Angela Alexander,5,5,2
1165631,Isabel Harper,5,5,2
249269,Mary Brown,5,5,2
430583,Patrick Wei�,5,5,2
524077,Maximilian Wannemaker,5,5,2
1710320,Ashley Guinn,5,5,3
193847,Jasper Gocher,5,5,2
976299,Ben Bryant,5,5,1
1764107,Zachary Hopkins,5,5,2
272146,Deborah Harmon,5,5,2
2072003,Cesari�n Varela,5,5,4
1320638,Eugene Degeorge,5,5,1
1507791,Angel Tosh,5,5,3
2014440,Radomila Wysocka,5,5,1
843597,Jozefina Blaauboer,5,5,1
385794,John Hess,5,5,2
14180,Ava Lockyer,5,5,2
1915291,Andr� Araujo,5,5,1
1313973,Juanita Deal,5,5,1
594570,Ren� Biermann,5,5,3
140239,Harry Heymann,5,5,2
2090571,Emma S�vik,5,5,1
1013352,Aaron Chamberlain,5,5,3
1368371,Jake Wallace,5,5,1
300736,James McMillen,5,5,2
2040627,Joseph Osman,5,5,3
816452,Rajesh Gertsen,5,5,3
2095996,Novalie Nordstr�m,5,5,3
830974,Arian Klootwijk,5,5,2
416518,Annett Freitag,5,5,2
1170483,Morgan Richards,5,5,3
1929786,Juhani Sundqvist,5,5,2
727060,Letizia Loggia,5,5,3
314133,Dalia Gaylord,5,5,1
830683,Gitta Emans,5,5,3
585505,Tobias Diederich,5,5,1
1570185,Beverly Deckard,5,5,3
934508,Zoe Lambert,5,5,2
1565782,June Major,5,5,2
178133,Lincoln Fouch,5,5,2
966331,Ava Simmons,5,5,2
713687,Sabrina Zetticci,5,5,1
1019297,Freya Summers,5,5,1
235050,James Webster,5,5,2
389532,William Garcia,5,5,3
1342011,Emma Deas,5,5,3
975128,Tyler Benson,5,5,1
784536,Narciso Russo,5,5,2
410506,Christine Muench,5,5,2
1036716,Paige Connor,5,5,3
1335615,Luis Moore,5,5,1
1026021,Daniel Harrison,5,5,3
224376,Ronald Rey,5,5,3
1224252,Hugh Broome,5,5,4
33036,Tyler Galvin,5,5,3
1744333,Michael Bonner,5,5,3
961728,Max Mason,5,5,2
572339,Michael Schiffer,5,5,1
1350916,Charles Mendoza,5,5,3
1654802,Pamela Malkin,5,5,2
425389,Marina Klug,5,5,3
2035762,Mario Jansson,5,5,2
1951129,Niobe Ortega,5,5,3
217000,Leah Price,5,5,2
544176,Petra Hirsch,5,5,3
811306,Ceylan Braakhuis,5,5,1
1233278,Rick Rawls,5,5,2
1749380,Linda Flores,5,5,3
65163,Abigail Considen,5,5,2
1262657,Mary Johnson,5,5,2
898433,Gijsbrecht Meeusen,5,5,2
1167054,Nicholas Stokes,5,5,2
1140295,Kyle Gilbert,5,5,2
1522988,Amy Moore,5,5,1
1582077,Carl Thomas,5,5,3
211057,Katherine Colella,5,5,2
1064999,Emily Faulkner,5,5,2
1961299,Fernanda Sousa,5,5,3
560714,Stephan Reiniger,5,5,2
208825,Annie Kruger,5,5,4
1305098,Audrey Lynch,5,5,2
1622140,Elizabeth Ruiz,5,5,2
1722330,Tiffany Nadeau,5,5,3
1885738,Mary Barnhart,5,5,1
452441,Michael Dietrich,5,5,4
1546927,Juan Chavez,5,5,3
484299,Robert Gruenewald,5,5,2
268465,Elton Altieri,5,5,1
459637,Erik Sommer,5,5,1
1380130,Noel Burnette,5,5,2
2086544,Andrea Trommler,5,5,3
2092037,Tiegan McIntyre,5,5,3
1754849,Scott Robbins,5,5,3
1266191,Charles Meier,5,5,3
782741,Edoardo Nucci,5,5,1
849706,Wiecher Kliphuis,5,5,4
1487794,Jessie Kuykendall,5,5,2
771158,Antonino Zetticci,5,5,2
715317,Quinto Lo Duca,5,5,2
435029,Ulrich Saenger,5,5,3
50075,Jayden Lloyd,5,5,4
578608,Sven Pabst,5,5,2
1561059,Brian Macek,5,5,1
1166659,Gracie Baxter,5,5,2
1144781,Charlie Johnson,5,5,1
192466,Keira Bloodsworth,5,5,3
791825,Clotilde Schiavone,5,5,4
848290,Ri�lle Berben,5,5,1
2033319,Oda Hauge,5,5,2
459096,Katja Baecker,5,5,3
1437958,Shannon Webb,5,5,1
574109,Sarah Lemann,5,5,4
570994,Jana Schmitz,5,5,3
1545880,Venus Russell,5,5,3
405253,Sophia Duerr,5,5,4
402727,Marcel Hoch,5,5,2
805212,Veronie Poelsma,5,5,3
1948539,Lasse Ronkainen,5,5,4
1590155,Jeanne Andrews,5,5,4
1102842,Jessica Jennings,5,5,1
515527,Doreen Propst,5,5,3
1197658,Abbie Bull,5,5,1
62125,Ava Lowes,5,5,1
1315177,Robert Vickery,5,5,2
856210,Havva Wijngaard,5,5,1
301736,Josephine McDaniel,5,5,1
1778037,Shirley Lloyd,5,5,1
1859855,Richard Hartman,5,5,2
1465813,Joseph Hakala,5,5,2
1435081,Jane Trejo,5,5,2
1056183,Declan Oliver,5,5,3
222999,Marva Silvestre,5,5,2
458104,Benjamin Wurfel,5,5,2
908887,Lucas Gibbons,5,5,1
1264890,John Smith,5,5,1
1472942,Brian Leach,5,5,2
1126390,James Martin,5,5,2
1750735,Lucille McGee,5,5,3
402420,Johanna Gloeckner,5,5,2
1221793,James Harris,5,5,2
254861,Richard Gonzales,5,5,3
721654,Donata Greece,5,5,1
577367,Brigitte Gottlieb,5,5,4
1716510,James Palmer,5,5,2
1487544,Ericka Miller,5,5,2
132377,Hayden McGrath,5,5,3
286077,Joe Bradshaw,5,5,2
1562638,Alicia Kenyon,5,5,3
1335399,Irma Anderson,5,5,3
511229,Gabriele Thalberg,5,5,2
807061,Charel van Sabben,5,5,2
1546247,Hope Fiorentino,5,5,2
92311,Nate Lemmon,5,5,2
140872,Georgia Waterhouse,5,5,1
2000293,Sandy Robertson,5,5,2
1025892,Elizabeth Hunter,5,5,2
682759,Gr�goire Desforges,5,5,1
1835849,Amanda Couture,5,5,3
1557502,Mary Sibley,5,5,3
1328345,Julia Mathis,5,5,2
102466,Abigail Peake,5,5,3
469815,Mandy Schmitt,5,5,1
45250,Darcy Fryer,5,5,1
578075,Julia Winkel,5,5,3
1856634,Angela Tate,5,5,3
915242,Hollie Clark,5,5,3
1653179,Michael Dolph,5,5,2
655010,Senior Lauzier,5,5,3
638759,Alexandrin Patel,5,5,1
286234,Lena Gillette,5,5,3
820595,Jo�l Vijfvinkel,5,5,1
175556,Jai Mackersey,5,5,4
848374,Gisella Hoevers,5,5,2
850158,Jinthe van Buul,5,5,2
1608505,Zachary Pena,5,5,3
161742,Lucinda Ogden,5,5,3
2086596,Minik Kreutzmann,5,5,1
1635754,David Jarvis,5,5,1
507168,Daniel Schmitt,5,5,1
1475886,Michael Tapia,5,5,3
1209524,George Lance,5,5,2
863057,Amaya Lenders,5,5,3
898918,Merit Pieternella,5,5,2
1918928,Omero Fierro,5,5,2
752186,Concordia Manfrin,5,5,1
1752811,David Canada,5,5,3
1629879,John Shapiro,5,5,3
1940053,Martin Nikolic,5,5,2
1559226,Dana Wint,5,5,1
852023,Dimitry Meter,5,5,3
2016610,Ruaraidh Fleming,5,5,2
98185,Laura Airey,5,5,1
1402689,Mavis Williams,5,5,2
1844682,Stephen Hamilton,5,5,2
1962199,Sophia Fernandes,5,5,1
995897,Joel Gibson,5,5,2
554151,Ursula Baer,5,5,2
643159,Erembourg B�land,5,5,3
1174777,Leah Hancock,5,5,3
2013759,Mille Nilsen,5,5,1
1061782,Sophie Long,5,5,3
1189301,Freddie Butler,5,5,2
923583,Gabriel Tomlinson,5,5,1
1232421,Bessie Lowe,5,5,1
379536,Coleman Smith,5,5,3
692928,Eliot Cartier,5,5,3
217020,Theresa Williams,5,5,2
1083191,Ewan Manning,5,5,4
1554137,Elaine Deason,5,5,3
1780342,Arthur Shibata,5,5,2
656387,Lothair D'Aubign�,5,5,3
339448,John Walker,5,5,2
152908,Claudia Tulk,5,5,1
1180963,William Parker,5,5,1
961650,Zachary Ford,5,5,3
1055437,Oscar Wells,5,5,1
1312510,Robert Petties,5,5,3
1930125,Thomas Koch,5,5,2
1256803,Linsey Sattler,5,5,2
1552401,Willie Fitzgerald,5,5,3
204488,Diana Scheid,4,4,2
879956,Ebrar Tijmes,4,4,2
83705,Luke Buck,4,4,2
2024240,Helen Haugen,4,4,4
1979261,Gabriel Standley,4,4,2
771868,Dalila Marchesi,4,4,2
73704,Ebony Forlong,4,4,2
60454,Toby Normanby,4,4,2
1593191,Charity Bruss,4,4,2
1904257,Abigail Mennell,4,4,2
1206520,Kristopher Smith,4,4,2
1063458,Aaliyah Hill,4,4,2
1696512,Grady Brandl,4,4,1
151851,Alexander Larkin,4,4,1
1683799,David Riles,4,4,2
1124426,Michael Fowler,4,4,3
1060647,Chelsea Matthews,4,4,2
78578,Hamish Garrick,4,4,3
2059701,Johnny Munro,4,4,2
1514884,Kristin Sims,4,4,1
334926,Laura Eckhoff,4,4,1
1917684,Jana Kr�kov�,4,4,2
941899,Lily Norton,4,4,3
1089369,Sebastian Clarke,4,4,2
1697895,Nathalie Baker,4,4,1
1322959,Eric Williams,4,4,3
1302853,Mark Bonnett,4,4,2
1536254,Lawrence Atkin,4,4,2
38212,Stella Cain,4,4,3
443859,Diana Fassbinder,4,4,2
126320,Sofia Haenke,4,4,1
438601,Mario Ebersbacher,4,4,2
772817,Medoro Cocci,4,4,2
516226,Tom Fiedler,4,4,2
1303880,Margaret Juarez,4,4,3
1124187,Niamh Atkins,4,4,2
170467,Savannah Holmwood,4,4,1
1103886,Anthony Mistry,4,4,2
1627599,David McNutt,4,4,2
921903,Toby Norton,4,4,2
1905165,Scoville Sciverit,4,4,2
1651118,Mary Wilde,4,4,2
372694,Douglas Stockard,4,4,2
86465,Amelie Venables,4,4,2
139224,Sofia Hardey,4,4,2
232588,Nancy Fraser,4,4,1
1764261,Douglas Smith,4,4,1
125254,Zoe Bouton,4,4,4
1314990,Geneva Smith,4,4,2
971149,Kian Pearce,4,4,1
440913,Frank Jung,4,4,2
1076661,Louis Black,4,4,3
1382192,Nora Jones,4,4,2
424077,Doreen Wannemaker,4,4,2
1242927,Jeffrey White,4,4,3
1491746,Edward Junker,4,4,4
1878087,Darin Ball,4,4,2
310464,Megan Miller,4,4,3
809659,Sylvie Adema,4,4,2
242920,Stephen Powell,4,4,1
693988,Sargent Beauchemin,4,4,1
240017,Nicole Lopez,4,4,1
715258,Miranda Milano,4,4,2
824697,Raymond Scholtus,4,4,2
1830222,Lori Frazier,4,4,3
1271549,Louise Erwin,4,4,1
323119,James Adame,4,4,3
1796196,Sheila Wade,4,4,3
1560641,Pamela Epstein,4,4,1
1638303,Lawrence West,4,4,3
765944,Giovanna Cremonesi,4,4,4
40443,Amber Normanby,4,4,1
1944490,Martina Pape�ov�,4,4,3
230598,Thomas Bates,4,4,3
875439,Ilana Bastiaan,4,4,1
616537,Patricia Fouquet,4,4,2
1900664,J�lia Correia,4,4,2
374242,Carol Abraham,4,4,1
1365036,Jeffrey Greaves,4,4,2
1978474,Amelia Teakle,4,4,3
292203,Elizabeth Evans,4,4,2
1714301,Michelle Glover,4,4,2
488381,Thomas Gloeckner,4,4,1
1373079,Carrie Minch,4,4,2
483702,Leon Theiss,4,4,2
399805,Laura Carothers,4,4,3
855069,Taha Westhoff,4,4,2
569256,Eric Reinhardt,4,4,2
1973393,Bianca Barbosa,4,4,2
901932,Nicholas O'Neill,4,4,1
439509,Andreas Fuhrmann,4,4,3
991911,Spencer Sanders,4,4,1
980080,Tegan Rhodes,4,4,3
447603,Steffen Fleischer,4,4,1
793968,Walter Fiorentino,4,4,2
1973634,Anni Sarparanta,4,4,1
631471,Phillipa Maheu,4,4,3
1570220,Joyce Lee,4,4,1
1697119,Joseph Dimmick,4,4,2
1137012,Abigail Cox,4,4,2
1570075,James Rosario,4,4,2
829132,Ivan Huisken,4,4,1
388230,Julia Hobbs,4,4,4
167962,Jaxon Kirtley,4,4,1
1965605,Charlie Davis,4,4,1
979318,Alfie Wheeler,4,4,3
706964,Silvio Lombardo,4,4,2
2035577,Martha Jeremiassen,4,4,1
681493,Sidney Savoie,4,4,2
18309,Michael Vogt,4,4,2
1430917,Louise White,4,4,1
1271830,Olga Schultz,4,4,2
1980993,Myrtle Gilbert,4,4,2
468466,Doreen Rothschild,4,4,2
1384774,Nellie Pugh,4,4,1
771127,Pasqualina Cocci,4,4,1
1091961,Shannon Wells,4,4,2
629819,Antoinette Vertefeuille,4,4,2
156399,Jacob Clunies,4,4,2
195613,Sofia Rayment,4,4,1
193445,Matthew Lemberg,4,4,2
1861363,Mike Cole,4,4,2
1303887,Keith Wallis,4,4,3
526078,Thomas Hartmann,4,4,4
1503489,Joan Boyd,4,4,1
1199675,Jordan Randall,4,4,2
1073026,Charles French,4,4,1
1603545,Douglas Goforth,4,4,2
1904355,Sona Vykoukalov�,4,4,3
1369624,Sarah Anderson,4,4,1
487419,Janina Konig,4,4,3
1079330,Matthew Joyce,4,4,1
122511,Savannah Carandini,4,4,2
51172,Gabriella Tozer,4,4,3
615726,Esperanza Simon,4,4,1
125649,Blake Weingarth,4,4,2
813692,Billie Tijsterman,4,4,4
579674,Dieter K�nig,4,4,2
665472,Burkett Bourassa,4,4,2
1932334,Malou Vestergaard,4,4,2
1693809,Beverly Upton,4,4,1
2040328,Bogdana Pavlovic,4,4,2
1408432,Colleen Lamarr,4,4,2
964629,Charlotte Walton,4,4,3
277915,Jeff Montalvo,4,4,3
695498,Mason Therrien,4,4,1
948382,Jayden Kay,4,4,1
1799621,Betty Hindman,4,4,3
1528045,Shawn Barron,4,4,1
1624456,Denise Shively,4,4,3
643597,Pinabel Martel,4,4,2
595017,Silke Pfaff,4,4,1
2079441,Jade Verbrugghen,4,4,2
2091678,Vegar Ali,4,4,1
1754483,David Hix,4,4,2
454125,Stefanie Sankt,4,4,2
1182241,Francesca Atkinson,4,4,2
1457226,Hugo Delcastillo,4,4,2
2099258,Zorica Cerkez,4,4,3
1331394,Irene Dean,4,4,1
776431,Lionello Padovano,4,4,2
2018226,Guadalupe Campbell,4,4,1
955336,Rachel Weston,4,4,2
1874014,Tamara Lever,4,4,2
1544679,Kim Edgington,4,4,1
1354052,George Heath,4,4,3
1538436,Amanda McConnell,4,4,3
132701,Koby Dick,4,4,2
1092661,Zachary Thomas,4,4,3
1818629,Allen Simon,4,4,1
1385392,William Cartagena,4,4,2
358637,Jason Reed,4,4,1
1613605,Kristen Jackson,4,4,1
406124,Swen Schulz,4,4,1
1500150,Edwin Slaughter,4,4,3
1344122,Jessica Jenkins,4,4,1
71343,Liam Espie,4,4,2
1924461,Eug�ne Hervieux,4,4,2
1027720,Leo Baldwin,4,4,2
1273672,Gary Lucia,4,4,2
1890847,Jessica Small,4,4,1
1410080,Herman Thai,4,4,2
140004,Jonathan Foll,4,4,2
844003,Ouassim Heuver,4,4,1
1819731,Claudette Burt,4,4,1
594507,Tanja Neustadt,4,4,2
501602,Heike Schwartz,4,4,2
611310,Xarles Jodion,4,4,2
943874,Max Brown,4,4,2
980750,Aimee Graham,4,4,1
2055186,Ryley Black,4,4,1
658759,Millard Gabriaux,4,4,1
1090739,Victoria Fuller,4,4,4
1218412,Miriam Whitehead,4,4,2
307316,David Smith,4,4,2
952747,Ethan Gardner,4,4,1
80128,Natalie Smeaton,4,4,1
169470,Zane Barnet,4,4,3
207996,Robert Lloyd,4,4,1
570146,Ulrich Barth,4,4,1
1404633,Christian Martinez,4,4,2
308834,Anthony Andrews,4,4,2
550432,Anke Goldschmidt,4,4,2
500144,Nadine Hirsch,4,4,2
347144,Paul Durant,4,4,2
334483,Michael McGee,4,4,2
1708668,Lorene Hahn,4,4,1
349815,Louise Foxwell,4,4,2
1372912,Charles Page,4,4,3
1555615,Leroy Rice,4,4,2
